,F1,F2,F3,y
464,2.1215821115410427,-7.338432396611974,-4.9791040827106965,1
465,-1.3969540259848197,11.102007350035638,5.692775158897493,0
466,3.4876559047539266,-8.758913056622177,12.382036335930431,3
467,-1.5619428475976211,9.122987284075464,9.191401431362507,0
468,-2.1595315990698074,6.580576343479843,6.738573620869833,0
469,-9.108813547900073,8.28364207567207,-0.7086238095201849,2
470,0.1596936586755211,10.977380881658483,5.3012799503559656,0
471,2.1081667556907497,-6.4844952108065055,-5.981652723436456,1
472,2.869950271172455,-8.057154263564861,-6.861526088214121,1
473,-7.295449772804362,3.531593232884125,2.362896959188964,2
474,-9.542353906342958,9.095129190702142,2.482319282389849,2
475,4.6567532440048875,-6.817842318294057,-3.973222296191116,4
476,5.536419864791466,-8.632264527099633,-6.804789126940071,1
477,-8.143267004319862,9.650540451408677,2.5526112894619506,2
478,2.2518548711832604,-5.974557407508601,-7.147269275886378,1
479,-6.772399862330399,6.933632498640787,1.284639775679095,2
480,2.934729930884343,-10.873824719981068,12.801239184081355,3
481,6.384608870184845,-5.7188981172171705,9.537690740921985,3
482,4.281082463903436,-7.182311803376217,-6.886910791214442,4
483,4.2371753859388095,-8.419164858184814,9.40580319548626,3
484,-6.803325298467648,12.64988761573835,1.4312177545710774,2
485,-9.852543544901227,4.981439207146995,4.43791885178618,2
486,1.0832030411930127,-6.328606066454764,-8.477200224488312,1
487,-2.366585690140985,-10.386566023652595,-7.969954063193764,1
488,-8.29293216957614,8.624286492941241,0.08967546333391052,2
489,5.644302466992663,-6.738728208822635,-8.035714647617189,4
490,1.463527147196003,-7.179383124676193,-5.824580071412625,1
491,-6.505722262162431,8.460404928011013,3.221488461427163,2
492,3.983454830496768,-7.38438727808017,-6.19890955507623,1
493,10.054245792704307,-5.90270612273481,-13.01301209568018,4
494,8.367480398254381,-4.819785318424112,-5.350766700805479,4
495,-8.443169912533195,12.25327818721407,1.4220196660791928,2
496,2.4177351188573,-6.558674777153579,-8.754565690943592,1
497,6.6570388313593485,-4.166879052848281,-6.396572156353239,4
498,1.226371147187593,-9.226767605175521,-5.2882965835809985,1
499,7.484200212976009,-4.05922361105556,-6.013865118240433,4
500,-3.929453538907718,5.438942904334757,2.1987386276643925,0
501,-12.974037209507994,8.227589604670241,-0.45782035007699307,2
502,-2.071920990945025,10.777808206095543,2.621708150497886,0
503,-11.183534270358642,4.856586712938492,3.412296036417925,2
504,-0.7620187917819918,9.032574819678596,3.908800242563016,0
505,-4.485069314645833,9.071527247333973,6.577125148836943,0
506,0.22790842919871057,-5.2923113071905625,-7.480830569453204,1
507,-4.627922954219989,5.097414061371279,4.4659013399018015,2
508,-8.233428327915762,6.067665941990804,2.0536736624553797,2
509,-7.849440928468773,8.770750153854262,6.623120405758116,2
510,4.115162618351242,-8.045228393977265,-5.175616615215411,1
511,0.36359585062008226,-8.891858977318261,-8.98193350893232,1
512,7.226160677623404,-5.60366525059054,-3.978507537795046,4
513,3.437828877455774,-13.195872957640308,8.68822247501331,3
514,3.32934164505231,-10.042823191534954,-5.297834054264387,4
515,-0.9180066952608668,12.005154633965269,5.316241340214741,0
516,-3.3764982765964446,8.329668850949522,1.1781326286969667,0
517,0.21767335885065853,10.671818083408072,4.67016539274783,0
518,1.2472551260033171,-6.530348652415614,-10.500027395237359,1
519,-0.19282431718869475,9.52851986831088,5.268904627954445,0
520,-7.158636945957553,9.375347811809185,9.927022003025202,0
521,1.9598627746782573,-9.51791728155516,-5.271231373054216,1
522,-8.965219884524302,6.948454675388956,0.13716945197804442,2
523,-11.164706678743288,5.851915085413044,2.429644404650372,2
524,0.14101369997565172,10.483288257958414,2.7308843123052604,0
525,-7.503406193357386,4.899343131622173,3.6907655663444974,2
526,-2.719434632545578,5.024362985083023,2.0394931530412217,0
527,2.2888742911073643,-10.379967675547276,9.038949042769412,3
528,-12.499864653425742,7.724826523410077,2.747441864917146,2
529,4.207729002117245,-12.89414750976172,11.804422336101496,3
530,-0.6109116474907534,8.535836532458811,6.347828258363814,0
531,4.655793523341002,-8.647182768879807,-5.732175674872596,1
532,5.219367428705949,-13.666232668094782,9.764797467449872,3
533,4.070231560955933,-6.1923900120808355,-7.633214895320478,1
534,7.765436165520029,-6.073959787599374,-6.360741353842018,4
535,5.746825908189205,-6.511860487340955,-6.67991870811655,1
536,10.003778676633647,-6.738109935095513,-6.331885567634309,4
537,-7.061129995974261,8.792420982474013,-0.055303421140936226,2
538,-0.8629876715627365,10.799107767828744,4.831119728006886,0
539,-5.2463778541364645,10.08526974814873,6.760772464449037,0
540,0.6308669380325944,8.409637644045706,4.630753178247509,0
541,0.038269617226361685,8.430380786547081,-0.6704732588988387,0
542,-2.832708395847792,7.946988520513348,4.628823111587849,0
543,6.045585048937914,-8.794300421174274,-6.831330717146894,4
544,7.734261611961884,-7.8309373660082375,-6.09206347476199,4
545,-3.837652509661596,11.734508860694664,0.5657269662838234,0
546,-10.215661266561897,7.198209003093814,0.8950021800114902,2
547,-2.3216667627488565,6.201475593835224,4.570819524038485,0
548,3.8048397661933695,-3.543096326828658,-7.998302449672687,4
549,-7.633373337757046,5.905455492169293,1.0014281300102417,2
550,-8.954295651500479,6.426762477390938,6.0423188134641785,2
551,8.03261510571861,-3.0834112907475886,-5.104000899060639,4
552,0.6019491217771165,-6.23202693593938,-7.463089551262927,1
553,-1.4059447682158082,-4.905382790893849,-7.584455560475128,1
554,1.9449366322889352,-12.910796439496796,7.7411661709648865,3
555,-8.034785191518862,6.939300810055823,4.8032997973456695,2
556,-10.081964357648793,8.72626904517715,4.084426062840283,2
557,-7.037973782811077,8.879741287750738,2.731857199204575,2
558,0.5094155126802977,-6.488806621158004,-9.00537514810815,1
559,3.9745834140869096,-9.130345263961795,9.877350123966304,3
560,3.596993378463244,-4.517468185505341,-4.274472683371066,4
561,9.442046599170963,-4.923921816224912,-4.861238960246286,4
562,5.674536770717023,-2.894983749332415,-7.593401532154659,4
563,-0.7641144401917914,11.322994805016169,3.68511537507746,0
564,9.341209343261685,-7.908961409188857,-7.740935988703818,4
565,-7.8325269468077385,7.976072257192074,2.08292354985286,2
566,7.7184099076184545,-7.82725292521001,-4.875869258857072,4
567,4.22096940369367,-1.8748326482355444,-9.165506332170155,4
568,5.126499653578092,-10.329491160228855,13.605809227494706,3
569,-1.2110241577945378,6.568539054847708,5.712550900992232,0
570,6.691413690216563,-3.979753067325392,-7.665166107117914,4
571,3.1130702946234967,-5.436694643581122,-5.609315728846152,1
572,-3.3758044368578703,9.421931583253256,5.758097241457157,0
573,1.7946391793878465,-12.84609048123298,11.943171936437365,3
574,5.036717698508826,-6.698920631133763,-8.932361404673188,4
575,1.2872180273354739,-5.868623569928288,-6.937959361625687,1
576,4.277131721748029,-10.397130621118098,-5.279816477185353,4
577,-6.852950678810426,8.415157264622733,0.34253844184270466,2
578,7.050292332228292,-9.708888096867174,10.307787382524648,3
579,-12.897675492115175,8.850705116738414,4.536420148242362,2
580,10.467690120595423,-4.133439143112243,-6.796973684666469,4
581,-5.838584015442766,9.001887848850577,5.4461174903992555,0
582,6.51229757072976,-7.455958687060099,-3.8958661916794,4
583,3.4759216580926235,-5.385296742632107,-8.281772951008119,1
584,-10.254033110122377,5.7600978742747655,3.781485410836907,2
585,-0.3787434579589144,5.430195927927892,3.746331812648286,0
586,5.820610480117344,-4.1414373293388245,-3.9157942587105317,4
587,5.243565082906184,-9.895278671995664,12.172711865345077,3
588,-1.3665026023991742,10.955333768224744,6.1238048692870315,0
589,-6.6874616304259344,3.525170139667768,2.179159032901461,2
590,3.803030606670131,-9.423284715437573,9.075468297220825,3
591,2.1530819801943113,-5.373018652995972,-9.580606417161597,1
592,8.643040326997504,-4.937464221683834,-5.4584377831390185,4
593,6.275113622307638,-6.231043470402534,-3.503189382738231,4
594,3.423859682565238,-10.545444598116179,11.313652350563906,3
595,2.973771231427631,-8.194104402267406,11.763104696450494,3
596,-10.295791119384816,4.254925662729786,3.8471707333825087,2
597,0.8712734550098777,-6.782856954579663,-8.25519649595513,1
598,3.0210750181563197,-8.055800843780375,-7.146911309059035,1
599,-2.6309257980022425,6.176785211015516,6.724862070906943,0
600,-7.6735358366678845,5.182334239027499,0.24280803129103812,2
601,-3.0272549125305313,7.864867712971522,3.796882395548334,0
602,7.4530293324143155,-8.336268989970879,-5.781795055504573,4
603,7.003290386151806,-7.57732599074229,-8.419693471501848,4
604,4.6077261374031036,-6.076939937101691,-2.5150955449217722,1
605,3.7244033366287512,-8.097738692217476,-4.069742257354189,4
606,7.245636509141045,-5.86361425500923,-5.393743292793724,4
607,4.140388991751674,-8.580740108475661,-6.670638995999686,1
608,6.260954015123128,-7.079826429983512,-6.9530592244574745,4
609,5.976643889001003,-7.090411042025923,-3.3184511673426615,1
610,-7.422691736779709,7.393274434239884,2.830795068653959,0
611,-9.921997731973294,8.589446418518357,1.1231481584136134,2
612,-9.003623326712388,5.665489076181978,-0.5103807763872328,2
613,3.0157073768454117,-12.921530696383783,10.778670644000432,3
614,1.336380029078903,-13.076006347349747,9.636233855347836,3
615,-1.6250495893192873,11.110325616188225,3.3827393412766886,0
616,-8.55667090358051,9.524718129021323,2.528173863394336,2
617,4.291987946606016,-11.065915851544394,11.178029708370223,3
618,-9.233398208029946,5.805442021081406,2.089217776848781,2
619,-8.271728919755697,5.736959127831357,3.1025256582304293,2
620,6.412627098001597,-10.13426091392362,7.843118963549931,3
621,-7.040056329261026,9.12846136050227,2.451201902807458,2
622,-2.783741257248382,8.766021350435002,6.120560472123579,0
623,-4.112853309752138,11.782317566063679,7.450289447984478,0
624,-11.659976752811762,4.9745818619652695,0.9667465063722971,2
625,-4.008745759318748,7.48350967661699,2.7181124675139468,2
626,7.585483985886713,-4.713219634838856,-8.319175056600558,4
627,-13.643835626435385,8.1719914349225,2.308978570076637,2
628,-6.086190633013743,9.72889521207159,3.8108152254483185,0
629,8.34188899946311,-4.753684909442432,-8.324023008453008,4
630,2.7423069700144596,-11.584369788443391,7.871334362939876,3
631,0.8311602446615856,-7.406270996379198,-7.6866885972221874,1
632,5.705494679927755,-6.525662624925013,11.240692413060577,3
633,4.953322907174455,-9.755078664632537,9.769582222722004,3
634,-1.2019291003821027,7.2663378892281285,4.6332869955733935,0
635,0.6548787428748097,8.238147748603494,3.3030748996215653,0
636,3.479821204695215,-9.135281632153882,-5.751554817222474,1
637,-5.22257543903763,8.025093267008321,1.4149771871161834,2
638,6.05834425564398,-12.160219661513604,9.573353481147064,3
639,6.523523768943309,-9.454481069824181,-4.802815032625095,4
640,-8.119908955720328,8.4371645970487,1.601559917742084,2
641,-3.0094428252017726,11.61639099452292,3.287052795260024,0
642,1.0022205411091551,-6.83089062155725,6.9085345668035725,3
643,10.70611066454818,-3.8362647312249676,-8.556305628160791,4
644,-1.065190282031622,-6.8903001328245965,-8.19764724483866,1
645,-10.246903173018389,6.845761419765508,2.1966730432770363,2
646,-1.4288174199367751,-7.692612944543794,-9.339848349757576,1
647,-12.748880609256211,6.992724879211679,4.634240069518553,2
648,-0.08417898231743592,-9.435672358024021,-10.167591024452062,1
649,0.2309021558656985,-6.072847144443115,-8.757045413687644,1
650,7.552228472824835,-9.500750588656173,8.886514769433703,3
651,-9.471627815158467,9.08080993495079,3.5466970364485984,2
652,4.013029598822127,-7.413381766020957,11.24652069095169,3
653,5.6412736478005625,-3.3236236726457067,-7.55863792739192,4
654,-9.199307334499277,5.765219611642109,1.6336371440235187,2
655,4.979507663406183,-12.239329937448764,8.296754651848863,3
656,4.546037512204701,-9.884755869267492,7.641231370143746,3
657,8.263914815646055,-7.699702413179544,-5.645134557473828,4
658,-1.3325405861314656,8.377329106897642,4.001764794095415,0
659,4.839080757542383,-11.576670298887525,10.18473549018033,3
660,5.069817890300585,-10.657776609203134,7.973208657623411,3
661,7.29888108852152,-6.64570313487398,-4.855334315277044,4
662,2.249097789621614,-14.206677576653682,9.712304254042788,3
663,-4.409824709711459,6.731488460838907,2.2751982805111,2
664,7.931226140830576,-1.4704515494123225,-7.864706451020417,4
665,5.88836970414803,-9.589416987442062,-6.663709099028997,4
666,1.1704101692762792,-5.803582481557583,-6.784201492709736,1
667,5.205938918416928,-11.221118086286035,9.781210920825348,3
668,-10.132809032612103,7.2057592956932535,0.7653305070720822,2
669,-0.9015715203002332,10.241968811149171,7.355640412428078,0
670,0.49476922690804326,-9.644477845269911,10.068674417379784,3
671,0.7382764590225357,-10.70383351332099,-6.086432261578336,1
672,4.140255090136932,-8.695035300809673,-6.73704448424857,4
673,6.268676354408229,-11.035235731824526,9.63971065561882,3
674,-11.875225644565491,9.811228780671332,1.8162538320697441,2
675,2.717432466127054,-5.921882863287599,-6.928463547472206,1
676,1.7994801296803487,-5.265040941529102,-9.371641711475345,1
677,7.706515419634475,-5.451477359879408,-6.599248785021179,4
678,1.0884043260333423,-10.018130824384107,9.951783941890463,3
679,-0.32074757352614647,-7.108807791767208,-5.613574588668794,1
680,-8.621242404579133,8.248775586260908,6.258012134115956,2
681,3.3992568358024573,-8.171286580412847,-6.840177000485129,4
682,7.072610173312081,-7.544329973527146,-4.371483337080648,4
683,-1.2927348771432348,-8.025164040248322,-5.279113109744001,1
684,-1.9904190050533621,9.618982708861607,7.672345482095894,0
685,-3.440527165561843,9.13130393281201,9.335872693128746,0
686,-6.689233120313309,12.555149161331759,4.021693817834258,0
687,2.1638112978361703,-6.52155359805334,-5.664975864613229,1
688,3.79609497144562,-4.190493341709456,-8.056793153590712,4
689,-2.097310797310276,-5.415379976485126,-4.719971592631618,1
690,-3.7561524130226704,5.997979549103356,6.839172787797742,0
691,-2.659804932562997,6.811782318504098,5.615225386074689,0
692,4.214612011302625,-7.728879148275408,-4.497035759226719,4
693,8.992177439569536,-6.483889692459418,-7.562233643538626,4
694,-1.8842806608568554,8.38823871176544,1.4416318911531363,0
695,0.37947996091087166,10.786413248690629,4.365723194144396,0
696,7.7847363021586995,-7.150427457626586,-8.104534867553365,4
697,2.2384748166098336,-7.926605465525218,12.183141369125032,3
698,-2.7488994617839477,9.241745048624283,3.4508467307796025,0
699,3.635493948359553,-13.259732662165993,10.058327044865129,3
700,-1.7554933726774573,-8.682828683222414,-10.003723316066889,1
701,-5.671397705867823,6.709962129755962,4.650319184151974,2
702,-4.278829506888719,9.588168650646917,4.970267596469255,0
703,3.746496510553164,-8.331059648401519,6.859406630008676,3
704,0.2822662488043779,6.394987548174525,0.8123236756913887,0
705,3.079316236821691,-6.947000244968702,-8.780805959479416,1
706,5.284070827436645,-7.1068762192085,-7.084796479990371,4
707,-7.6825067290529905,7.384480616030033,-0.9615720580785738,2
708,8.759290518670522,-5.752326798059387,-8.95783789962774,4
709,-4.140195769629727,7.896235141730608,1.7717010977630534,0
710,-9.772534570217562,5.855946967927975,2.0944270178034303,2
711,-0.45603792994859393,9.346462393214624,2.599112341703792,0
712,6.513801766400748,-13.056277172918657,9.811645137729874,3
713,3.8480136953469004,-5.339668226765644,-3.529459829894735,4
714,8.07557883700419,-10.071138934924363,11.302117770259489,3
715,-5.88016980982449,8.545810224797789,6.6040680830217005,2
716,3.9031996060671914,-7.839890926542972,-6.624504198542382,1
717,3.84884628707402,-8.559847348317946,-6.550713938401666,1
718,5.618821150354741,-10.564704108548444,11.453040113917433,3
719,-10.769323728294122,7.383846060568953,1.5091243744998284,2
720,3.026039987483538,-12.637352687322299,9.880047037818823,3
721,-8.63503918125699,5.061470132514817,-1.5033647328212147,2
722,2.8792800979758884,-5.294589529565183,-2.9381652301808496,4
723,7.386054474248842,-5.121767252563492,-6.558174293183353,4
724,5.033982013069206,-6.051228185162207,-4.500358118495859,4
725,-2.9680985307166634,9.792983954710568,2.109640608382817,0
726,-2.8922632708793357,9.129234134246914,0.0742738561465055,0
727,-7.839273786445194,11.900887053094047,-0.06564544513234072,2
728,7.9031903873821765,-7.072885004397712,-8.746536408567142,1
729,6.102608111194612,-3.6443544764879565,-7.415825362952966,4
730,4.4428059050674396,-5.035177481322599,-8.339118325034027,4
731,-7.554466686712908,8.630089261997778,7.397368966258096,2
732,-9.348831640840517,7.3889718985801185,1.4884708108355338,2
733,-0.18015133241459935,-5.54281126926654,-9.059295789865253,1
734,1.4240424688015723,-6.492310606235914,7.875381956670276,3
735,5.42971715833647,-7.779849457629929,-4.961128003717241,4
736,3.6396174391822154,-9.532705223370789,-7.603891535741954,1
737,-9.85257387674919,6.850813441320711,-0.35352538241995424,2
738,5.191536902473285,-8.15699362456817,10.240956665436052,3
739,-4.494369981859132,9.218981493297655,3.774660275132075,0
740,-9.805950019718203,6.660610320049425,2.443241317925145,2
741,-3.2857264210059784,7.243261380540624,3.926388784691713,0
742,7.371736889903087,-5.076524452591295,-10.535132373704565,4
743,3.3393962631884406,-4.675621468895953,-6.0612797812883725,4
744,0.5165393840449601,-6.682135635876601,-7.140799885250363,1
745,8.046880056034446,-4.482325729805762,-8.59833700288478,4
746,8.325326575150717,-3.2642216343923613,-6.099458810622873,4
747,3.722563932631183,-6.678267668557623,9.40436529688994,3
748,4.6209192915151585,-9.143259475416661,-10.158902128604058,1
749,2.5125083987348735,-7.339740062344036,-5.4646785107767055,1
750,0.2345266440468028,9.365392716107987,4.021301743338946,0
751,-3.232043301906705,8.537299393430205,3.7236590305653485,0
752,1.0166773215537064,9.476193574088587,3.022005053447379,0
753,4.235394884200596,7.17350451806357,3.842602056197699,0
754,8.179405692737955,-9.231349048643345,-4.137689321096124,4
755,-9.741147071837288,6.4514159401989435,2.587387287077762,2
756,-11.403324998879055,5.390488863628717,2.856681163629304,2
757,2.4326694140925476,-9.87016594263919,10.031277696457149,3
758,-0.04100904467179012,-8.194093827386258,-8.754820957722588,1
759,0.06475230464643777,8.125011011707041,3.7850629513291505,0
760,3.6086750756928314,-9.858413310449883,-6.830825396418778,1
761,8.079177617529805,-4.04886001681844,-3.8605878122294586,4
762,0.4441196278065078,10.41477203492316,4.375279948343176,0
763,-2.3304097847614513,9.99037428695582,7.800147026378505,0
764,-4.814328366372781,6.012749341783973,4.969924432446779,0
765,0.503348854985133,-7.587842474047244,-5.973033925785595,1
766,2.3202330803127564,-6.41041666261759,-4.056373798538267,4
767,7.841885825604891,-11.079257098208181,7.510495632392451,3
768,7.490085752170179,-8.138862398295434,7.669065588683283,3
769,6.737388762706663,-5.370139187544817,-7.482985603048951,4
770,1.8008656767411213,-6.4426808322495885,9.899101858695442,3
771,5.368869182453538,-6.085660755854778,-3.295790773793638,4
772,-2.3874044088184294,10.30861152177241,4.892068491876159,0
773,-10.046352306486265,9.09273649522409,0.18393995742274227,2
774,6.9311914133915185,-3.516302496738723,-5.2648693667415305,4
775,-7.554952882326711,9.772777089951367,0.8555842904094793,2
776,4.102307039994132,-6.640415853377132,-5.246712557848807,1
777,-1.088979142324843,9.199243871300515,5.900028713430117,0
778,-2.8646618655940603,8.19351951082572,6.999311525629503,0
779,-9.020665995748384,2.8434231184596968,1.0255754504792827,2
780,4.337389198026569,-14.370858976132247,9.248445166826906,3
781,8.379250032010987,-5.419894412319831,-5.231328690369559,4
782,-5.675786050126526,10.561686961865686,3.563595512902182,0
783,7.320995151859774,-1.8388687191552004,-6.417164343276107,4
784,5.501891350475586,-8.234377339404876,4.851204525009278,3
785,-0.7257574589103148,-5.708620269434112,-5.453310412865055,1
786,-4.221055458711486,8.935013844119084,3.5705533525279733,0
787,-9.717505178699557,2.9080210827335655,1.5819109808482605,2
788,3.3626917456338115,-9.001280782819462,-13.841727250796115,1
789,-10.465618468755359,9.750985790950388,1.7422145309796995,2
790,4.942497351050911,-9.077763339256824,11.489990474231625,3
791,5.183067044553984,-5.892374204276929,-4.5835255314237875,4
792,1.234126450296272,-6.470528398969779,-8.943262087016262,1
793,7.256591745978762,-10.063700363463234,9.782666571630347,3
794,10.378102929654593,-3.533358594673805,-6.548297533064685,4
795,2.7901943806955845,-7.252371979877453,-7.689441239890039,1
796,1.6176890409659201,-5.582354521709348,-4.905491794762696,1
797,-0.03434609918600939,-5.859034411986624,-7.196312573416344,1
798,-10.139153826055997,8.38290918130959,-3.0291370323408007,2
799,2.176194759380145,-4.931693407282708,-6.737107438379992,4
800,0.1388500735486602,-6.94140246229443,-2.8732950589117374,1
801,4.060261502513839,-5.1440971428094935,-6.314045182485514,1
802,4.585085713869865,-11.228792772981354,9.350141327078678,3
803,6.924541825770002,-7.1586738182597545,-8.772887221514214,4
804,-9.339263834619832,7.284275943877754,3.6792092662543885,2
805,8.797347283897757,-2.7008451517111536,-7.804779999521887,4
806,7.08091530599679,-13.028515215979589,8.201345172552765,3
807,1.2771435113470542,-6.482510465358686,-9.748839527593638,1
808,3.1053775602149982,-10.602461345130962,6.061293939417791,3
809,2.20223641637166,-4.979336249153606,-7.276015846412608,1
810,0.027581421755053626,9.863258616311223,6.520950006152121,0
811,8.181787552231627,-9.188805978050999,-5.793763368877153,4
812,-2.824645539560957,6.304170217162457,6.705079644264055,0
813,1.8123381365227467,-7.810527555959377,-5.107074768137839,1
814,-9.430862643653773,4.110768904280342,3.5807683034913915,2
815,-8.900205750947258,3.4032068989110393,6.143417468096279,2
816,3.313898733024847,-12.823036014301087,7.964917303135397,3
817,-6.543509096252798,6.715075153155075,4.419582978846278,2
818,-1.5035875856315082,-9.554528681598983,6.515232920020331,3
819,1.6440983678413397,-6.878228956036921,-6.563597631369212,1
820,-6.885559849711805,9.531621188465412,2.627670932856147,2
821,-10.610768443854822,7.860845768866248,2.229388512142962,2
822,-10.455167405682785,6.69299322701561,1.1687860010994675,2
823,-10.443313223059304,9.921145565192807,0.060465348943580244,2
824,-3.847603079415176,11.33816076369187,7.745598387906753,0
825,2.424569497416611,-10.958722509802762,9.095086133219926,3
826,4.226602710738033,-9.160502377680988,9.019369701276787,3
827,-2.9209310572437603,6.134203232830726,7.021333348455382,0
828,-1.5938447141950722,9.153591457236079,6.606887448945032,0
829,7.836706284853724,-7.962040341457646,-4.51555973868918,4
830,0.9145732088482923,-5.642254095455459,-4.621460718196945,1
831,9.227646542868484,-3.81720483655321,-6.7814089663060155,4
832,4.6932241520395745,-6.050076713557378,8.67467090556626,3
833,0.2028426859410366,-3.7745035601719863,-9.985563728908023,1
834,3.82483508799677,-7.1354998263431835,11.712389814167803,3
835,2.955978817979727,-8.941062196754316,-6.979642612574116,1
836,6.408625529585696,-6.118059780739311,-7.332758183865916,4
837,-8.16088675089674,3.9258245158914122,4.936691754776668,2
838,0.3725054182469796,-10.715710464199754,9.23212983625434,3
839,-5.339165146091013,5.294685161162704,3.5880407220268684,2
840,-2.9335204664760033,8.160548540118876,5.642775499277712,0
841,-5.57646939411013,9.236403612193946,0.7727211409960706,2
842,5.235421388504475,-8.422883835985028,-6.286852953923596,1
843,2.458210535165771,-6.519936353695152,-7.549814138028173,1
844,4.428845672236582,-0.9331204876202097,-5.9205174093011985,4
845,-1.5239242859743207,-9.39430779200896,-5.111907920157588,1
846,-1.8181617352752175,8.223253225037736,4.061605123288217,0
847,4.1487484423751715,-6.463799850183108,10.635173804152837,3
848,1.8573598692651623,-5.242657721874191,-6.612414284783947,1
849,0.21857542578146028,14.092611560736987,3.990896920570315,0
850,0.36551503361430404,9.028898873679585,7.301641492172273,0
851,-4.787481080232515,9.549771459604845,10.207433683206204,0
852,7.172753514691062,-8.263433284947748,-7.065893059465518,4
853,-5.162861155324544,12.701717723702014,3.1783960297687943,0
854,5.401304220712518,-11.76647034637956,9.08655409458168,3
855,4.556106081111331,-11.213766027920816,12.395362187263622,3
856,5.9773908261689925,-7.332108506916452,-5.496521220960942,4
857,3.9168150642862027,-6.941543692424417,-7.551539739049089,1
858,-0.20239218658279157,-5.02066217646173,-10.405843451018027,1
859,-3.873882825293058,8.917895157126695,7.18215528818993,0
860,-8.690787540862239,10.117975760616229,2.1363265076062783,2
861,2.9741247227819967,-8.986144632441263,-7.581472649033522,1
862,3.3384161568550246,-7.2110732974445,-8.53127927931087,1
863,-9.63655146104151,6.017729370675579,-0.7331013113695293,2
864,-5.05094123680483,13.792358042983246,8.326706352869168,0
865,1.340973947067678,-8.361292007086675,-6.908687656055884,1
866,4.385476475281916,-6.111684086057545,-7.447993215041016,1
867,-10.518890617950268,5.477862536045037,1.4146385388917437,2
868,3.3161844344777927,-8.235114080852256,8.326278752421302,3
869,2.7541424567878865,-7.724350604164801,13.024884947205436,3
870,6.1022383356146115,-7.981580016441626,9.46485289457149,3
871,-0.09992747790109968,10.716994657399342,3.3991513911569973,0
872,-4.691978497639691,7.380283249676533,7.659421461147348,0
873,-8.6483402539234,6.6025761070895115,3.045131236724083,2
874,0.5940890417799998,-5.88971615602822,-6.0436044837039455,1
875,-6.995628550663017,10.14465892550902,4.451258502678869,2
876,4.831552224525559,-7.1833141523677275,-5.479528643067926,4
877,6.512017771569007,-9.123998214599881,6.991931839206501,3
878,-11.267414736088824,6.2557047128651035,-0.7919878175656572,2
879,6.278771370686828,-6.992329136477846,-6.0558368237014735,4
880,7.316308543132182,-6.348439710667867,-6.54375013784001,4
881,-8.424140032170108,9.608175824575406,-0.2193444961765989,2
882,5.019663229667557,-6.845735862686558,-3.9210293357240666,4
883,0.3959028718719919,9.738313952083264,5.80250710429955,0
884,-6.389158881383724,10.570316040096795,-1.0515956851884654,2
885,8.269542847081055,-6.292501037028199,-4.149571123252704,4
886,6.452229933015614,-10.651423988570064,7.60949721788908,3
887,-1.1750854161131674,7.615992972014487,4.622244743736486,0
888,5.174880455174924,-7.1501953778818645,-6.13839922584153,4
889,-8.62063649621777,5.086260059101088,0.03408776877979025,2
890,6.235890845654741,-4.632254988824606,-9.305110819204522,4
891,1.3660977127863363,-9.465917838443586,-8.08205751928267,1
892,1.868122126879102,-9.577325013597164,8.446786515777493,3
893,7.171386184272235,-5.089332673100749,-4.765143016047189,4
894,1.65874189721183,-4.718707453140571,-10.569920073868134,1
895,3.153718922064308,-6.445905117185394,-5.995876262649,1
896,5.719999330709236,-10.169460320278676,12.220298845358334,3
897,-8.661034361839985,10.767780126868644,1.5643345118836824,2
898,5.6793287561648045,-8.825232988905288,10.671389694883544,3
899,5.542468449138662,-4.345934554848126,-6.045182765193776,4
900,-8.775794002138662,7.826134197111464,2.0191992231923703,2
901,9.356891100751483,-4.375435921451217,-6.647103905850162,4
902,-3.1479176381200666,8.120919186816987,3.6885361402908967,0
903,7.12549654315249,-10.094819934134371,6.9692784817345625,3
904,3.4031837115430132,-5.874793926777215,-5.165217729841135,1
905,-3.540068947237657,7.813778427986498,6.534758478321379,0
906,-1.6305433428458818,8.797290351071295,3.66701330412338,0
907,-6.788438935205229,7.75533620634982,5.835319770053318,0
908,3.8387631326173213,-12.413646950426006,11.82482986161117,3
909,-10.214202531563664,11.046154109971493,5.795529527042996,2
910,0.5120034621194307,-9.932036087010534,7.181867980858282,3
911,12.772746746820873,-7.959583301050943,-6.988586130058317,4
912,1.4283777429411142,-11.069942236511242,-6.371761808783543,1
913,-12.036600729530036,6.510076749405536,1.8456149168459857,2
914,5.9072899294624825,-10.848120623520776,9.088347839567334,3
915,-1.949682923479332,3.5323764392789183,3.7226402823421036,0
916,3.423472482704215,-5.519681040117758,-5.729172258287086,1
917,7.726691186295905,-5.16084817697245,-5.613066741543663,4
918,2.870312698623958,-4.232090366807166,8.426894691058543,3
919,-7.337154048964457,7.715472983227908,2.656259070410989,2
920,-4.52684143022243,5.060616874193843,3.6949476808552784,2
921,1.4732226151945351,-12.79483104771585,9.893220876392295,3
922,3.0247750137491956,-4.472150603172409,-8.766107355393656,4
923,0.2626090195294477,11.031492027895993,1.3754426773710637,0
924,6.899583447538774,-3.430420211571665,-7.9860148941323725,4
925,3.0645722122669294,-9.374735727135604,9.128659885009649,3
926,0.3405588658310408,-4.248094174586951,-10.386323687152377,1
927,-8.658242081329437,7.797445746922788,1.1126596030872693,2
